index,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,jobinvolvement,performancerating,surveydate,attrition,retirementdate,retirementtype,resignationreason,age,businesstravel,department,distancefromhome,education,educationfield,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,infodate
26275,2159,4.0,2.0,3.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-05-26 00:00:00,Resignation,Salary,40,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,2016-12-31 00:00:00
26276,2160,2.0,2.0,2.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-05-09 00:00:00,Resignation,Others,52,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,2015-12-31 00:00:00
26277,2160,2.0,2.0,2.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-05-09 00:00:00,Resignation,Others,52,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,2016-12-31 00:00:00
26278,2160,2.0,2.0,2.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-05-09 00:00:00,Resignation,Others,52,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,2015-12-31 00:00:00
26279,2160,2.0,2.0,2.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-05-09 00:00:00,Resignation,Others,52,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,2016-12-31 00:00:00
26296,2165,4.0,2.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-10-31 00:00:00,Resignation,Salary,31,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2015-12-31 00:00:00
26297,2165,4.0,2.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-10-31 00:00:00,Resignation,Salary,31,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2016-12-31 00:00:00
26298,2165,4.0,2.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-10-31 00:00:00,Resignation,Salary,31,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2015-12-31 00:00:00
26299,2165,4.0,2.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-10-31 00:00:00,Resignation,Salary,31,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2016-12-31 00:00:00
26300,2166,1.0,1.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-08-27 00:00:00,Resignation,Others,44,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2015-12-31 00:00:00
26301,2166,1.0,1.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-08-27 00:00:00,Resignation,Others,44,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2016-12-31 00:00:00
26302,2166,1.0,1.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-08-27 00:00:00,Resignation,Others,44,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2015-12-31 00:00:00
26303,2166,1.0,1.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-08-27 00:00:00,Resignation,Others,44,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2016-12-31 00:00:00
26352,2179,3.0,1.0,2.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-10-03 00:00:00,Resignation,Others,58,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,2015-12-31 00:00:00
26353,2179,3.0,1.0,2.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-10-03 00:00:00,Resignation,Others,58,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,2016-12-31 00:00:00
26354,2179,3.0,1.0,2.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-10-03 00:00:00,Resignation,Others,58,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,2015-12-31 00:00:00
26355,2179,3.0,1.0,2.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-10-03 00:00:00,Resignation,Others,58,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,2016-12-31 00:00:00
26388,2188,1.0,3.0,2.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-03-03 00:00:00,Resignation,Stress,55,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,2015-12-31 00:00:00
26389,2188,1.0,3.0,2.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-03-03 00:00:00,Resignation,Stress,55,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,2016-12-31 00:00:00
26390,2188,1.0,3.0,2.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-03-03 00:00:00,Resignation,Stress,55,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,2015-12-31 00:00:00
26391,2188,1.0,3.0,2.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-03-03 00:00:00,Resignation,Stress,55,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,2016-12-31 00:00:00
26408,2193,3.0,4.0,4.0,2016-12-31 00:00:00,1,3,2015-12-31 00:00:00,Yes,2016-07-08 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,2015-12-31 00:00:00
26409,2193,3.0,4.0,4.0,2016-12-31 00:00:00,1,3,2015-12-31 00:00:00,Yes,2016-07-08 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,2016-12-31 00:00:00
26410,2193,3.0,4.0,4.0,2016-12-31 00:00:00,1,3,2016-12-31 00:00:00,Yes,2016-07-08 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,2015-12-31 00:00:00
26411,2193,3.0,4.0,4.0,2016-12-31 00:00:00,1,3,2016-12-31 00:00:00,Yes,2016-07-08 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,2016-12-31 00:00:00
26412,2194,4.0,3.0,2.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-20 00:00:00,Fired,,35,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2015-12-31 00:00:00
26413,2194,4.0,3.0,2.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-20 00:00:00,Fired,,35,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2016-12-31 00:00:00
26414,2194,4.0,3.0,2.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-20 00:00:00,Fired,,35,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2015-12-31 00:00:00
26415,2194,4.0,3.0,2.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-20 00:00:00,Fired,,35,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2016-12-31 00:00:00
26428,2198,4.0,3.0,2.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-04-28 00:00:00,Resignation,Others,31,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,2015-12-31 00:00:00
26429,2198,4.0,3.0,2.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-04-28 00:00:00,Resignation,Others,31,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,2016-12-31 00:00:00
26430,2198,4.0,3.0,2.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-04-28 00:00:00,Resignation,Others,31,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,2015-12-31 00:00:00
26431,2198,4.0,3.0,2.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-04-28 00:00:00,Resignation,Others,31,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,2016-12-31 00:00:00
26476,2210,4.0,3.0,3.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-06-16 00:00:00,Fired,,27,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,2015-12-31 00:00:00
26477,2210,4.0,3.0,3.0,2016-12-31 00:00:00,4,3,2015-12-31 00:00:00,Yes,2016-06-16 00:00:00,Fired,,27,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,2016-12-31 00:00:00
26478,2210,4.0,3.0,3.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-06-16 00:00:00,Fired,,27,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,2015-12-31 00:00:00
26479,2210,4.0,3.0,3.0,2016-12-31 00:00:00,4,3,2016-12-31 00:00:00,Yes,2016-06-16 00:00:00,Fired,,27,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,2016-12-31 00:00:00
26512,2219,1.0,1.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-19 00:00:00,Resignation,Stress,49,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,2015-12-31 00:00:00
26513,2219,1.0,1.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-19 00:00:00,Resignation,Stress,49,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,2016-12-31 00:00:00
26514,2219,1.0,1.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-19 00:00:00,Resignation,Stress,49,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,2015-12-31 00:00:00
26515,2219,1.0,1.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-19 00:00:00,Resignation,Stress,49,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,2016-12-31 00:00:00
26516,2220,3.0,4.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-27 00:00:00,Resignation,Others,29,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,2015-12-31 00:00:00
26517,2220,3.0,4.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-27 00:00:00,Resignation,Others,29,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,2016-12-31 00:00:00
26518,2220,3.0,4.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-27 00:00:00,Resignation,Others,29,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,2015-12-31 00:00:00
26519,2220,3.0,4.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-27 00:00:00,Resignation,Others,29,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,2016-12-31 00:00:00
26536,2225,2.0,3.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-31 00:00:00,Fired,,31,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,2015-12-31 00:00:00
26537,2225,2.0,3.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-07-31 00:00:00,Fired,,31,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,2016-12-31 00:00:00
26538,2225,2.0,3.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-31 00:00:00,Fired,,31,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,2015-12-31 00:00:00
26539,2225,2.0,3.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-07-31 00:00:00,Fired,,31,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,2016-12-31 00:00:00
26552,2229,1.0,2.0,4.0,2016-12-31 00:00:00,1,3,2015-12-31 00:00:00,Yes,2016-04-08 00:00:00,Resignation,Others,31,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,2015-12-31 00:00:00
26553,2229,1.0,2.0,4.0,2016-12-31 00:00:00,1,3,2015-12-31 00:00:00,Yes,2016-04-08 00:00:00,Resignation,Others,31,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,2016-12-31 00:00:00
26554,2229,1.0,2.0,4.0,2016-12-31 00:00:00,1,3,2016-12-31 00:00:00,Yes,2016-04-08 00:00:00,Resignation,Others,31,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,2015-12-31 00:00:00
26555,2229,1.0,2.0,4.0,2016-12-31 00:00:00,1,3,2016-12-31 00:00:00,Yes,2016-04-08 00:00:00,Resignation,Others,31,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,2016-12-31 00:00:00
26572,2234,1.0,1.0,3.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-05-11 00:00:00,Fired,,25,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2015-12-31 00:00:00
26573,2234,1.0,1.0,3.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-05-11 00:00:00,Fired,,25,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2016-12-31 00:00:00
26574,2234,1.0,1.0,3.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-05-11 00:00:00,Fired,,25,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2015-12-31 00:00:00
26575,2234,1.0,1.0,3.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-05-11 00:00:00,Fired,,25,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2016-12-31 00:00:00
26612,2244,1.0,4.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-02-16 00:00:00,Resignation,Others,46,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,2015-12-31 00:00:00
26613,2244,1.0,4.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-02-16 00:00:00,Resignation,Others,46,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,2016-12-31 00:00:00
26614,2244,1.0,4.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-02-16 00:00:00,Resignation,Others,46,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,2015-12-31 00:00:00
26615,2244,1.0,4.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-02-16 00:00:00,Resignation,Others,46,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,2016-12-31 00:00:00
26616,2245,1.0,1.0,4.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-07-05 00:00:00,Resignation,Salary,39,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,2015-12-31 00:00:00
26617,2245,1.0,1.0,4.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-07-05 00:00:00,Resignation,Salary,39,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,2016-12-31 00:00:00
26618,2245,1.0,1.0,4.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-07-05 00:00:00,Resignation,Salary,39,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,2015-12-31 00:00:00
26619,2245,1.0,1.0,4.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-07-05 00:00:00,Resignation,Salary,39,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,2016-12-31 00:00:00
26620,2246,3.0,2.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-09-29 00:00:00,Resignation,Stress,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,2015-12-31 00:00:00
26621,2246,3.0,2.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-09-29 00:00:00,Resignation,Stress,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,2016-12-31 00:00:00
26622,2246,3.0,2.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-09-29 00:00:00,Resignation,Stress,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,2015-12-31 00:00:00
26623,2246,3.0,2.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-09-29 00:00:00,Resignation,Stress,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,2016-12-31 00:00:00
26632,2249,2.0,4.0,1.0,2016-12-31 00:00:00,3,4,2015-12-31 00:00:00,Yes,2016-03-18 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2015-12-31 00:00:00
26633,2249,2.0,4.0,1.0,2016-12-31 00:00:00,3,4,2015-12-31 00:00:00,Yes,2016-03-18 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2016-12-31 00:00:00
26634,2249,2.0,4.0,1.0,2016-12-31 00:00:00,3,4,2016-12-31 00:00:00,Yes,2016-03-18 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2015-12-31 00:00:00
26635,2249,2.0,4.0,1.0,2016-12-31 00:00:00,3,4,2016-12-31 00:00:00,Yes,2016-03-18 00:00:00,Resignation,Others,31,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2016-12-31 00:00:00
26644,2252,1.0,3.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-04-03 00:00:00,Resignation,Others,34,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2015-12-31 00:00:00
26645,2252,1.0,3.0,3.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-04-03 00:00:00,Resignation,Others,34,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2016-12-31 00:00:00
26646,2252,1.0,3.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-04-03 00:00:00,Resignation,Others,34,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2015-12-31 00:00:00
26647,2252,1.0,3.0,3.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-04-03 00:00:00,Resignation,Others,34,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2016-12-31 00:00:00
26712,2269,1.0,3.0,4.0,2016-12-31 00:00:00,3,4,2015-12-31 00:00:00,Yes,2016-07-13 00:00:00,Resignation,Others,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2015-12-31 00:00:00
26713,2269,1.0,3.0,4.0,2016-12-31 00:00:00,3,4,2015-12-31 00:00:00,Yes,2016-07-13 00:00:00,Resignation,Others,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2016-12-31 00:00:00
26714,2269,1.0,3.0,4.0,2016-12-31 00:00:00,3,4,2016-12-31 00:00:00,Yes,2016-07-13 00:00:00,Resignation,Others,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2015-12-31 00:00:00
26715,2269,1.0,3.0,4.0,2016-12-31 00:00:00,3,4,2016-12-31 00:00:00,Yes,2016-07-13 00:00:00,Resignation,Others,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2016-12-31 00:00:00
26716,2270,1.0,2.0,1.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-09-15 00:00:00,Resignation,Stress,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,2015-12-31 00:00:00
26717,2270,1.0,2.0,1.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-09-15 00:00:00,Resignation,Stress,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,2016-12-31 00:00:00
26718,2270,1.0,2.0,1.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-09-15 00:00:00,Resignation,Stress,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,2015-12-31 00:00:00
26719,2270,1.0,2.0,1.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-09-15 00:00:00,Resignation,Stress,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,2016-12-31 00:00:00
26720,2271,1.0,2.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-11-26 00:00:00,Fired,,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,2015-12-31 00:00:00
26721,2271,1.0,2.0,4.0,2016-12-31 00:00:00,3,3,2015-12-31 00:00:00,Yes,2016-11-26 00:00:00,Fired,,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,2016-12-31 00:00:00
26722,2271,1.0,2.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-11-26 00:00:00,Fired,,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,2015-12-31 00:00:00
26723,2271,1.0,2.0,4.0,2016-12-31 00:00:00,3,3,2016-12-31 00:00:00,Yes,2016-11-26 00:00:00,Fired,,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,2016-12-31 00:00:00
26728,2273,2.0,1.0,2.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-05-24 00:00:00,Fired,,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,2015-12-31 00:00:00
26729,2273,2.0,1.0,2.0,2016-12-31 00:00:00,2,3,2015-12-31 00:00:00,Yes,2016-05-24 00:00:00,Fired,,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,2016-12-31 00:00:00
26730,2273,2.0,1.0,2.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-05-24 00:00:00,Fired,,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,2015-12-31 00:00:00
26731,2273,2.0,1.0,2.0,2016-12-31 00:00:00,2,3,2016-12-31 00:00:00,Yes,2016-05-24 00:00:00,Fired,,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,2016-12-31 00:00:00
